dataset,model,method,contrast,schedule,reference,metric,delta,ci_low,ci_high,verdict,eligible_queries,bootstrap_seed,bootstrap_draws,interval
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,nDCG@10,0.008409047628294992,-0.006631077625772581,0.023388599080329683,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,nDCG@20,0.005426575446051581,-0.008873859777626046,0.01932730128482473,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,cNDCG@10,-0.009242833771536361,-0.02032179905154399,0.001636861056675762,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,cNDCG@20,-0.007836027606190274,-0.016367103838066874,0.000528784878587908,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,JudgedCoverage@10,0.019839679358717433,0.006613226452905807,0.03326653306613227,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,JudgedCoverage@20,0.009418837675350702,-0.0006012024048096202,0.01933867735470942,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,Recall@20,0.005489025549186625,-0.013113603837771068,0.02387845506817607,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,Recall@100,0.005287203093815444,-0.0029601334255518704,0.013719921940222332,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,nDCG@10,0.009935365077079029,-0.005402861616552793,0.025141283382903112,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,nDCG@20,0.008714867056543075,-0.005187585060236363,0.022452602138229232,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,cNDCG@10,-0.008563907793719901,-0.019502895114514942,0.002283328412740527,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,cNDCG@20,-0.007331338322566047,-0.015809859882488442,0.0010632757888394094,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,JudgedCoverage@10,0.02044088176352705,0.0068136272545090155,0.03386773547094188,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,JudgedCoverage@20,0.011623246492985972,0.0015030060120240468,0.02154308617234469,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,Recall@20,0.013356841486564606,-0.005215126804813565,0.03179447972998152,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C1,raw_C1,Recall@100,0.00443390920444941,-0.003664761622037729,0.012564336186700843,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,nDCG@10,0.0072726742600059315,-0.007877396415787786,0.022679190380276968,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,nDCG@20,0.006697975576664402,-0.007619236449457451,0.020663623545479685,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,cNDCG@10,-0.012331043609372063,-0.02301320089537677,-0.0015534877781527956,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,cNDCG@20,-0.009265810481785696,-0.01783879535510442,-0.0009381990168927111,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,JudgedCoverage@10,0.02044088176352705,0.006813627254509017,0.03366733466933868,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,JudgedCoverage@20,0.009218436873747496,-0.0008016032064128246,0.01913827655310621,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,Recall@20,0.01086993571653619,-0.00827176540477922,0.029648532013338155,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s1,raw_C2s1,Recall@100,0.0059038626533607745,-0.002397173178463682,0.014331959635676803,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,nDCG@10,0.0057732814544924,-0.009289703952189685,0.020835657864472976,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,nDCG@20,0.006400797971634755,-0.007541264565704278,0.019961573740913164,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,cNDCG@10,-0.009989382412274603,-0.020952643191299587,0.0008016676676578809,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,cNDCG@20,-0.007992676268585477,-0.016440465445066638,0.0005363237481342239,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,JudgedCoverage@10,0.022044088176352707,0.00821643286573146,0.035871743486973945,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,JudgedCoverage@20,0.009919839679358718,-0.0001027054108216462,0.019939879759519028,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,Recall@20,0.01031318283536735,-0.007859568817494217,0.02841510502740184,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s2,raw_C2s2,Recall@100,0.008114539227896646,0.0012508383032743774,0.015728114949894585,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,nDCG@10,0.006640971139475066,-0.008392916277973912,0.021642375435532605,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,nDCG@20,0.005370467352314458,-0.008504546497536609,0.01876356733953778,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,cNDCG@10,-0.011734826915177929,-0.022620639906103746,-0.0009643776025537293,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,cNDCG@20,-0.009444649421388658,-0.01794282015889868,-0.001248056992059222,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,JudgedCoverage@10,0.022444889779559118,0.00901803607214429,0.03567134268537075,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,JudgedCoverage@20,0.008416833667334669,-0.0016032064128256517,0.018136272545090183,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,Recall@20,0.00791858911249466,-0.010476548413781568,0.025848339713502845,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s3,raw_C2s3,Recall@100,0.004121002193363433,-0.004270302813987596,0.012445956751706282,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,nDCG@10,0.00946633770327172,-0.005974974321361375,0.02470726542750986,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,nDCG@20,0.00809546306413153,-0.005922420895069754,0.02173206900709282,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,cNDCG@10,-0.008918678523429806,-0.020102649007362552,0.0020494123923370687,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,cNDCG@20,-0.007380160682157811,-0.01590271409480317,0.0009183866442330519,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,JudgedCoverage@10,0.021442885771543085,0.007615230460921841,0.03527054108216433,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,JudgedCoverage@20,0.010521042084168337,0.000300601202404809,0.020541082164328657,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,Recall@20,0.011169570703187859,-0.007112720278424996,0.029203593020637453,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s4,raw_C2s4,Recall@100,0.005882526036550602,-0.0023160548968131447,0.014076474776861997,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,nDCG@10,0.008543793742339077,-0.006584356840930837,0.023567124955814554,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,nDCG@20,0.006120393548307632,-0.008137846690094038,0.01994126436001447,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,cNDCG@10,-0.0103361135097656,-0.02099821517535461,0.00019048886779706597,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,cNDCG@20,-0.008562229784464612,-0.01684593982622058,-0.00048433436282376653,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,JudgedCoverage@10,0.01903807615230461,0.005410821643286572,0.032464929859719445,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,JudgedCoverage@20,0.010921843687374748,0.0009018036072144278,0.02094188376753507,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,Recall@20,0.011437120835767776,-0.007866171766341643,0.030552661465122404,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,C2s5,raw_C2s5,Recall@100,0.006070375470260177,-0.0021958872247710448,0.014333355687086203,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,nDCG@10,0.008005924429279743,-0.006920940453545647,0.022976499990041557,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,nDCG@20,0.006689505716521063,-0.007168168813389759,0.020184289339072715,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,cNDCG@10,-0.010159540933610888,-0.02073117213523458,0.00048430358201535816,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,cNDCG@20,-0.008258984652448367,-0.016571176928596852,-7.615254665616066e-05,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,JudgedCoverage@10,0.02081305468079015,0.007471371314056679,0.0340967649584884,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,JudgedCoverage@20,0.010005725737188663,2.862868594332158e-05,0.019825365015745777,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,Recall@20,0.010079180891300723,-0.00827292864386043,0.027937410550076005,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,raw_hybrid,matched_hybrid_minus_raw,seven_mean,raw_seven_mean,Recall@100,0.005687631125670927,-0.0020502786498118705,0.013671428107923687,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,nDCG@10,0.009072258439822038,-0.005856533357855508,0.024088025480012695,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,nDCG@20,0.007985072109814093,-0.006111595979943739,0.02186052165623104,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,cNDCG@10,-0.007525988897389316,-0.01865058196948669,0.0035595639076704457,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,cNDCG@20,-0.006558968083558928,-0.015299116287579231,0.0019497911885757908,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,JudgedCoverage@10,0.020240480961923848,0.0070140280561122245,0.033466933867735464,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,JudgedCoverage@20,0.01132264529058116,0.0013001002004008012,0.021445390781563094,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,Recall@20,0.00928158673617663,-0.009272391327325779,0.027460938479811885,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_C0,Recall@100,0.005922422453984705,-0.0025359036543729663,0.014410382922139316,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,nDCG@10,0.009117008417145285,-0.005936446326707689,0.024097130171192922,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,nDCG@20,0.008644906460216652,-0.00530011911921928,0.022370997453679015,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,cNDCG@10,-0.008460957169422564,-0.019271114709199802,0.0023387611670491956,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,cNDCG@20,-0.006914053830221537,-0.015339876488657332,0.0013322635581949106,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@10,0.019811050672774107,0.006670483824792429,0.03295233323790437,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@20,0.011322645290581163,0.0013451903807615187,0.021243200687088456,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,Recall@20,0.012025094820924082,-0.00627598098967366,0.030008780100578746,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,control_minus_raw,fixed,raw_seven_mean,Recall@100,0.005284901802989898,-0.0029864697565304557,0.013501402043935838,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,nDCG@10,0.008196462142003624,-0.006836518657988529,0.023271482158600476,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,nDCG@20,0.007957362104955252,-0.0062629112856608,0.021678090406107336,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,cNDCG@10,-0.009207005910228947,-0.020185489539035498,0.0018269943327949615,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,cNDCG@20,-0.008220152391831428,-0.01679209466418927,0.000375587445706315,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,JudgedCoverage@10,0.01843687374749499,0.0052104208416833666,0.031462925851703405,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,JudgedCoverage@20,0.012525050100200401,0.002404809619238476,0.02244488977955912,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,Recall@20,0.012139015969405127,-0.006339438300050339,0.030277302814851623,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,field_priority_type,Recall@100,0.004842758263315895,-0.0034636461303055002,0.013236495460767835,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,nDCG@10,0.04744822146489876,0.03539995729876113,0.059557017486678396,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,nDCG@20,0.05580212179257539,0.04529711884777749,0.06630597474730116,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,cNDCG@10,0.023121443723347644,0.012911957540429682,0.03356481517960145,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,cNDCG@20,0.015487413069829776,0.007967106825264688,0.02324904801758087,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,JudgedCoverage@10,0.05390781563126252,0.04228456913827656,0.06633266533066132,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,JudgedCoverage@20,0.05711422845691383,0.04889779559118236,0.0658316633266533,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,Recall@20,0.07347756714832943,0.05754625297292184,0.09049678899765083,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,BM25,Recall@100,0.08737917762597662,0.07077464018867273,0.10486732684747299,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,nDCG@10,0.0011110839878655397,-0.0013317669508851244,0.003824733651138794,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,nDCG@20,0.0019554007436955886,9.022716469063735e-05,0.004191958572640063,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,cNDCG@10,0.0016985837641883244,-0.0005223122945004793,0.0042262885929280364,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,cNDCG@20,0.001344930822226827,-0.000303484138004372,0.0034806188491015608,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,JudgedCoverage@10,-0.001002004008016045,-0.002948754652161477,0.0009161179501860767,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,JudgedCoverage@20,0.0013169195533925004,4.258517034067782e-05,0.0026052104208416846,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,Recall@20,0.0019459139296233606,1.1407263388322816e-05,0.004018638272715543,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_field_priority_type,canonical_hybrid_comparator,fixed,raw_hybrid_seven_mean,Recall@100,-0.00040272932268102844,-0.0014981746276712003,0.0005541118007121446,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,nDCG@10,0.009714732412718497,-0.005158341775939448,0.02474069798607411,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,nDCG@20,0.008033242057796958,-0.0060825954346773545,0.021924792323863216,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,cNDCG@10,-0.0072256803410610665,-0.018305553768513262,0.0038887135727436076,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,cNDCG@20,-0.0065856372767251715,-0.015282371476295275,0.0019168789544463743,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,JudgedCoverage@10,0.021242484969939877,0.008016032064128254,0.034468937875751504,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,JudgedCoverage@20,0.011022044088176353,0.000901803607214431,0.021142284569138275,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,Recall@20,0.009031085734172621,-0.009533472294287014,0.027259456286062786,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_C0,Recall@100,0.005768267991213006,-0.0026990779649493815,0.014243016510896137,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_seven_mean,nDCG@10,0.009759482390041744,-0.00536302682730998,0.024757415511282067,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_seven_mean,nDCG@20,0.008693076408199513,-0.0052047160845987124,0.022438143436626347,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_seven_mean,cNDCG@10,-0.008160648613094318,-0.01892051351266943,0.0026408275759696375,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,bge_base,canonical_hybrid_lexical_ascending,control_minus_raw,fixed,raw_seven_mean,cNDCG@20,-0.006940723023387781,-0.015415555205478564,0.001262693679056129,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
