query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
2692,2 ton jack handle replacement,multi_constraint,16,7,0.5106517573173031,0.5,0.42857142857142855,0.5714285714285714,0.9,0.791015246635754,0.625,0.5714285714285714,0.4285714285714286,0.6,0.791015246635754,0.625,0.5714285714285714,0.4285714285714286,0.24,-0.20298024631021824
2855,20lb maxima chameleon,attribute_constraint,40,7,0.1915635362693947,0.17647058823529413,0.14285714285714285,0.8571428571428572,0.7,0.40700868142608715,0.3235294117647059,0.42857142857142855,0.5714285714285714,0.6,0.5219276539274693,0.5294117647058824,0.7142857142857143,0.2857142857142857,0.38,0.23729059480281406
3012,24 rims 6 lug,attribute_constraint,17,5,0.5950267947039444,0.3076923076923077,0.4,0.6,0.4,0.7636425964111143,0.46153846153846156,0.6,0.4,0.45,0.7636425964111143,0.5384615384615384,0.6,0.4,0.2,-0.04624389526502026
3492,3.5 ft christmas tree with lights,multi_constraint,15,1,0.04388065628739695,0.6666666666666666,0.0,1.0,1.0,0.29754712341459244,1.0,1.0,0.0,0.75,0.29754712341459244,1.0,1.0,0.0,0.3,-0.3711537444790451
3494,3.5 mm male to male rca cable,long_descriptive,16,11,0.7312625444731049,0.5833333333333334,0.6363636363636364,0.36363636363636365,1.0,0.907795769636244,1.0,1.0,0.0,0.8,0.907795769636244,1.0,1.0,0.0,0.32,0.18981415059132414
3986,3w landscape light,attribute_constraint,16,14,0.9339724701105759,0.625,0.6428571428571429,0.3571428571428571,1.0,0.9847140363401845,0.8125,0.8571428571428571,0.1428571428571429,0.65,0.9847140363401845,1.0,1.0,0.0,0.32,0.18151504736054433
4299,49ers gym apparel,attribute_constraint,16,1,0.4556588443449323,0.1875,0.0,1.0,0.3,0.46375067518897795,0.3125,1.0,0.0,0.25,0.46375067518897795,0.5,1.0,0.0,0.16,0.2520504151250418
4321,4exls,attribute_constraint,32,5,0.5156314054807681,0.0,0.0,1.0,0.0,0.6866459850447655,0.0,0.0,1.0,0.0,0.7617927091346495,0.0,0.0,1.0,0.0,0.32906883306067747
4860,6 gallon water dispenser,attribute_constraint,16,2,0.5032905153143541,0.5625,0.5,0.5,0.9,0.6387283160243946,0.75,0.5,0.5,0.6,0.6387283160243946,0.8125,0.5,0.5,0.26,0.5671782581081438
4956,60 watt speaker amp,attribute_constraint,16,7,0.6758618764630155,0.375,0.42857142857142855,0.5714285714285714,0.6,0.7559654284142281,0.75,0.8571428571428571,0.1428571428571429,0.6,0.7559654284142281,1.0,1.0,0.0,0.32,0.16330701299304295
5079,6x6 square mold,attribute_constraint,16,10,0.438724379715645,0.25,0.1,0.9,0.4,0.7193515620996584,0.3125,0.2,0.8,0.25,0.7193515620996584,0.375,0.2,0.8,0.12,-0.44808962688896314
