dataset,method,candidate_K,query_id,n_highest,Recall@20,returned_condensed_NDCG@10,unique_candidates
esci,hybrid,500,73215,3,1.0,0.5793291870351431,500
esci,hybrid,500,73282,7,0.5714285714285714,0.44793830001798013,500
esci,hybrid,500,73400,13,0.38461538461538464,0.16602752988942407,500
esci,hybrid,500,73401,13,0.9230769230769231,0.875023800513801,500
esci,hybrid,500,73522,7,1.0,0.9269881818936506,500
esci,hybrid,500,73746,3,1.0,0.9570724279807507,500
esci,hybrid,500,73944,9,1.0,0.8495712835057144,500
esci,hybrid,500,74270,3,1.0,0.900051355836414,500
esci,hybrid,500,74336,4,1.0,1.0,500
esci,hybrid,500,74620,7,0.8571428571428571,0.8335584785522917,500
esci,hybrid,500,74628,24,0.625,0.8044653584329933,500
esci,hybrid,500,74654,16,0.6875,0.8714843703674766,500
esci,hybrid,500,74782,6,0.5,0.37615295441188124,500
esci,hybrid,500,75417,6,0.6666666666666666,0.33965156474959485,500
esci,hybrid,500,75512,28,0.5714285714285714,0.8522023723243048,500
esci,hybrid,500,75831,6,0.6666666666666666,0.35550270441683135,500
esci,hybrid,500,75925,5,1.0,0.7273942335222386,500
esci,hybrid,500,76144,12,0.9166666666666666,0.7404561537451104,500
esci,hybrid,500,76820,7,0.42857142857142855,0.5857421563596759,500
esci,hybrid,500,76904,7,0.0,0.02682003716219828,500
esci,hybrid,500,76950,22,0.5454545454545454,0.8486629421779802,500
esci,hybrid,500,76969,6,1.0,0.8627449800916701,500
esci,hybrid,500,77343,12,0.6666666666666666,0.6987616667452616,500
esci,hybrid,500,78347,2,1.0,0.41663787936986146,500
esci,hybrid,500,79143,7,0.42857142857142855,0.3971034619981846,500
esci,hybrid,500,79505,14,1.0,0.9009587051658641,500
esci,hybrid,500,80305,8,1.0,0.9168647917599629,500
esci,hybrid,500,80453,4,1.0,0.9624282728794606,500
esci,hybrid,500,80880,12,1.0,0.7028761154975918,500
esci,hybrid,500,81029,1,0.0,0.12042105866401148,500
esci,hybrid,500,81301,10,0.6,0.3929383594940073,500
esci,hybrid,500,81478,5,0.8,0.8689893656394451,500
esci,hybrid,500,81547,1,1.0,0.48960022901242756,500
esci,hybrid,500,82738,1,1.0,0.9248471725337472,500
esci,hybrid,500,82799,14,0.8571428571428571,0.9233711941225413,500
esci,hybrid,500,82836,7,1.0,0.8649690420936432,500
esci,hybrid,500,82977,35,0.45714285714285713,0.7394293105886284,500
esci,hybrid,500,83182,8,1.0,0.8058942974051534,500
esci,hybrid,500,83573,5,1.0,0.9001455416332512,500
esci,hybrid,500,83860,1,1.0,0.4223253858114815,500
esci,hybrid,500,84011,14,0.7857142857142857,1.0,500
esci,hybrid,500,84333,7,0.14285714285714285,0.2682003716219828,500
esci,hybrid,500,84543,13,1.0,0.8721828485401358,500
esci,hybrid,500,84692,6,1.0,0.9552727145369452,500
esci,hybrid,500,84752,11,1.0,0.7679121633419566,500
esci,hybrid,500,84990,2,1.0,0.9075384126599194,500
esci,hybrid,500,85202,3,0.6666666666666666,0.4494757335572993,500
esci,hybrid,500,85743,9,1.0,0.5381555671507935,500
esci,hybrid,500,85956,9,1.0,0.9556796908433288,500
esci,hybrid,500,87048,12,0.9166666666666666,0.685119869332369,500
esci,hybrid,500,87098,6,1.0,0.949731083972257,500
esci,hybrid,500,87123,10,0.8,0.7422886092227777,500
esci,hybrid,500,87931,2,1.0,0.6263398216238475,500
esci,hybrid,500,88180,2,1.0,0.8242599310772001,500
esci,hybrid,500,88972,1,1.0,0.4273491251693018,500
esci,hybrid,500,89016,1,1.0,0.32177069866329067,500
esci,hybrid,500,89094,5,1.0,0.9827550113741874,500
esci,hybrid,500,89443,7,0.5714285714285714,0.6973991713986968,500
esci,hybrid,500,90070,4,0.75,0.7642261139677583,500
esci,hybrid,500,90523,15,1.0,0.8019174103317279,500
esci,hybrid,500,90653,6,1.0,0.8208812375034628,500
esci,hybrid,500,90835,5,1.0,0.9589923346062769,500
esci,hybrid,500,90983,13,0.15384615384615385,0.3487104083900682,500
esci,hybrid,500,91113,5,1.0,0.8634605681485588,500
esci,hybrid,500,91245,3,1.0,0.44664683454825327,500
esci,hybrid,500,91267,8,0.875,0.7373533023683819,500
esci,hybrid,500,91452,2,0.5,0.6014800825811075,500
esci,hybrid,500,91498,2,1.0,0.491720290240116,500
esci,hybrid,500,91539,8,1.0,0.8377744530518696,500
esci,hybrid,500,91847,14,1.0,0.9148568823583791,500
esci,hybrid,500,92217,33,0.21212121212121213,0.6502599156135441,500
esci,hybrid,500,92320,10,1.0,0.8661124847434848,500
esci,hybrid,500,92627,16,0.1875,0.27262666651044215,500
esci,hybrid,500,92663,4,0.5,0.5619006832581139,500
esci,hybrid,500,92720,10,1.0,0.6612169896091658,500
esci,hybrid,500,92810,1,1.0,0.665986068074361,500
esci,hybrid,500,92928,5,0.2,0.3391602052736161,500
esci,hybrid,500,93169,5,1.0,0.686713492075949,500
esci,hybrid,500,93559,21,0.5238095238095238,0.7931839509327833,500
esci,hybrid,500,93654,10,1.0,0.8134402893935617,500
esci,hybrid,500,93758,9,0.8888888888888888,0.7693400211383045,500
esci,hybrid,500,94456,13,0.7692307692307693,1.0,500
esci,hybrid,500,94846,3,1.0,0.9178025914436205,500
esci,hybrid,500,94878,13,0.6923076923076923,0.875023800513801,500
esci,hybrid,500,94932,13,0.15384615384615385,0.3699587984865388,500
esci,hybrid,500,95116,8,0.875,0.904332577569439,500
esci,hybrid,500,95136,2,1.0,0.8069186243888351,500
esci,hybrid,500,95453,11,1.0,0.9148568823583791,500
esci,hybrid,500,95494,18,0.2777777777777778,0.6507010384330632,500
esci,hybrid,500,95886,2,0.5,0.5167464339961543,500
esci,hybrid,500,95917,3,1.0,0.8748374107163047,500
esci,hybrid,500,96045,11,0.8181818181818182,0.8714843703674766,500
esci,hybrid,500,96401,1,0.0,0.12190497187803497,500
esci,hybrid,500,96535,28,0.6428571428571429,0.9294415579191924,500
esci,hybrid,500,96819,8,1.0,0.8949149166678394,500
esci,hybrid,500,98201,6,1.0,0.8932498536862836,500
esci,hybrid,500,98425,1,1.0,0.8430522015678434,500
esci,hybrid,500,98526,6,1.0,0.7685655730937837,500
esci,hybrid,500,99391,6,0.5,0.6238470455881189,500
esci,hybrid,500,99846,4,1.0,0.7358126623829776,500
esci,hybrid,500,100084,6,0.8333333333333334,0.9064951819544043,500
esci,hybrid,500,100330,10,0.7,0.6646683213002597,500
esci,hybrid,500,100469,9,0.3333333333333333,0.4749465284683662,500
esci,hybrid,500,100474,4,0.0,0.047740002704769434,500
esci,hybrid,500,100637,7,1.0,0.8155830368816606,500
esci,hybrid,500,100807,27,0.6296296296296297,0.9337457765456111,500
esci,hybrid,500,101683,14,0.7857142857142857,0.6201683542818585,500
esci,hybrid,500,101841,5,1.0,0.8552109176077188,500
esci,hybrid,500,102215,1,1.0,0.4563612248713605,500
esci,hybrid,500,102308,3,1.0,0.8089322749235465,500
esci,hybrid,500,102732,9,0.5555555555555556,0.6105058277084976,500
esci,hybrid,500,102895,4,0.0,0.05658400602273181,500
esci,hybrid,500,102991,4,1.0,0.7133819526311956,500
esci,hybrid,500,103099,7,0.8571428571428571,0.5576380461318564,500
esci,hybrid,500,103248,13,1.0,0.9052116356304495,500
esci,hybrid,500,103500,7,1.0,0.9749709670210781,500
esci,hybrid,500,103612,15,0.7333333333333333,0.77990823370192,500
esci,hybrid,500,103705,5,0.4,0.5632991893839204,500
esci,hybrid,500,104116,32,0.375,0.6152372100183022,500
esci,hybrid,500,104212,3,1.0,0.7207684289827282,500
esci,hybrid,500,104375,10,0.5,0.6325414799409713,500
esci,hybrid,500,104485,16,0.5625,0.9294415579191924,500
esci,hybrid,500,104556,10,0.9,0.8357804136936722,500
esci,hybrid,500,104929,2,0.5,0.41750416350046915,500
esci,hybrid,500,105336,12,0.6666666666666666,0.8441320299865965,500
esci,hybrid,500,105354,3,1.0,0.9726551135062571,500
esci,hybrid,500,106080,8,0.875,0.8690888569963028,500
esci,hybrid,500,106387,6,0.8333333333333334,0.8546537973026864,500
esci,hybrid,500,106839,3,1.0,1.0,500
esci,hybrid,500,107789,8,0.875,0.6341816099407754,500
esci,hybrid,500,107880,3,0.6666666666666666,0.6739392149571486,500
esci,hybrid,500,107900,13,1.0,0.94037119889105,500
esci,hybrid,500,108093,6,1.0,0.8240706778767725,500
esci,hybrid,500,108571,4,1.0,0.9365083665824444,500
esci,hybrid,500,108769,8,0.375,0.39372324140292686,500
esci,hybrid,500,108964,2,1.0,1.0,500
esci,hybrid,500,109159,8,1.0,0.8632108157661935,500
esci,hybrid,500,109658,9,1.0,0.5482635573160519,500
esci,hybrid,500,110355,8,1.0,0.9252331603577357,500
esci,hybrid,500,110443,3,0.6666666666666666,0.7050586103785957,500
esci,hybrid,500,110695,5,0.6,0.6880761168768877,500
esci,hybrid,500,110785,5,1.0,0.958360741133531,500
esci,hybrid,500,110848,22,0.7272727272727273,0.7845032288776463,500
esci,hybrid,500,110909,6,1.0,0.9102600425372045,500
esci,hybrid,500,111397,1,1.0,0.3249820715608818,500
esci,hybrid,500,111447,14,1.0,0.862526180565181,500
esci,hybrid,500,111629,14,1.0,1.0,500
esci,hybrid,500,111828,2,1.0,0.5426474522958865,500
esci,hybrid,500,111876,4,0.5,0.6537991442814469,500
esci,hybrid,500,111913,11,0.09090909090909091,0.2200917662980802,500
esci,hybrid,500,111950,13,0.7692307692307693,0.8204961336016426,500
esci,hybrid,500,112070,3,0.6666666666666666,0.7580764411333825,500
esci,hybrid,500,112116,12,0.5,0.529529881045764,500
esci,hybrid,500,112141,10,0.8,0.678648185514186,500
esci,hybrid,500,112578,12,0.08333333333333333,0.2200917662980802,500
esci,hybrid,500,112716,6,0.6666666666666666,0.7499888855791649,500
esci,hybrid,500,113321,32,0.4375,0.8630152897016883,500
esci,hybrid,500,113679,33,0.36363636363636365,0.5800389248798391,500
esci,hybrid,500,114588,3,1.0,0.8870931620113257,500
esci,hybrid,500,114599,2,1.0,0.8417863218104382,500
esci,hybrid,500,114650,4,1.0,0.8000463255649485,500
esci,hybrid,500,114793,1,1.0,0.5508418436770902,500
esci,hybrid,500,114905,7,0.7142857142857143,0.7899222793346267,500
esci,hybrid,500,114954,9,0.4444444444444444,0.5865387703096974,500
esci,hybrid,500,115094,26,0.6538461538461539,0.8778830991479504,500
esci,hybrid,500,115539,4,1.0,1.0,500
esci,rule_appearance,50,165,6,0.3333333333333333,0.41158445528376686,50
esci,rule_appearance,50,433,7,0.5714285714285714,0.3670977080822177,50
esci,rule_appearance,50,500,22,0.7727272727272727,0.735889880442304,50
esci,rule_appearance,50,541,7,0.8571428571428571,0.6498833581366646,50
esci,rule_appearance,50,598,14,0.35714285714285715,0.43277250919634924,50
esci,rule_appearance,50,600,26,0.5769230769230769,0.8802531908778441,50
esci,rule_appearance,50,602,3,0.0,0.0,50
esci,rule_appearance,50,622,26,0.5,0.8555742011319007,50
esci,rule_appearance,50,637,13,0.9230769230769231,0.8156491772332682,50
esci,rule_appearance,50,861,24,0.20833333333333334,0.4802705996681767,50
esci,rule_appearance,50,933,4,0.5,0.3620582389101789,50
esci,rule_appearance,50,978,12,1.0,0.8019174103317279,50
esci,rule_appearance,50,1210,2,0.0,0.0,50
esci,rule_appearance,50,1293,10,0.5,0.24341903662974093,50
esci,rule_appearance,50,1310,1,1.0,0.4234416971578003,50
esci,rule_appearance,50,1458,15,0.6666666666666666,0.6157901422503029,50
esci,rule_appearance,50,1476,17,0.6470588235294118,0.5371441737127952,50
esci,rule_appearance,50,1530,17,0.6470588235294118,0.6536153566371479,50
esci,rule_appearance,50,1659,5,0.6,0.563672471135483,50
esci,rule_appearance,50,1816,4,0.5,0.2165272506883836,50
esci,rule_appearance,50,2286,13,0.5384615384615384,0.6497191402517986,50
esci,rule_appearance,50,2390,2,1.0,0.4244886564196135,50
esci,rule_appearance,50,2692,7,0.8571428571428571,0.8904716909596931,50
esci,rule_appearance,50,2855,7,0.8571428571428571,0.45499380226339003,50
esci,rule_appearance,50,3012,5,0.8,0.5388720266554066,50
esci,rule_appearance,50,3492,1,1.0,0.33547749337285077,50
esci,rule_appearance,50,3494,11,1.0,0.7471589728148226,50
esci,rule_appearance,50,3986,14,0.9285714285714286,0.8000380808220816,50
esci,rule_appearance,50,4299,1,1.0,0.9564298566387673,50
esci,rule_appearance,50,4321,5,0.0,0.0,50
esci,rule_appearance,50,4860,2,1.0,0.7515618133149938,50
esci,rule_appearance,50,4956,7,1.0,0.8900083568450943,50
esci,rule_appearance,50,5079,10,0.4,0.4913667441569512,50
esci,rule_appearance,50,5094,11,0.9090909090909091,0.8574317626883479,50
esci,rule_appearance,50,5419,5,1.0,0.7021791262532614,50
esci,rule_appearance,50,5787,2,0.0,0.0,50
esci,rule_appearance,50,5921,2,1.0,0.7322910139201898,50
esci,rule_appearance,50,6138,3,1.0,0.49544159036896585,50
esci,rule_appearance,50,6685,8,1.0,0.7841915457887512,50
esci,rule_appearance,50,7034,1,0.0,0.18913833857846243,50
esci,rule_appearance,50,7126,7,1.0,0.9763959044601911,50
esci,rule_appearance,50,7303,12,1.0,0.9233711941225413,50
esci,rule_appearance,50,7340,2,1.0,0.6048047613542867,50
esci,rule_appearance,50,7545,12,1.0,0.735889880442304,50
esci,rule_appearance,50,7581,10,1.0,0.7211478921088604,50
esci,rule_appearance,50,8063,12,0.9166666666666666,0.88995411685096,50
esci,rule_appearance,50,8519,8,0.625,0.4457356749218963,50
esci,rule_appearance,50,8605,6,0.8333333333333334,0.8696762340896296,50
esci,rule_appearance,50,8740,1,0.0,0.26861473771445415,50
esci,rule_appearance,50,9096,11,1.0,0.8677182466561869,50
esci,rule_appearance,50,9695,9,0.6666666666666666,0.6328426487563722,50
esci,rule_appearance,50,9776,9,0.8888888888888888,0.7170044799408865,50
esci,rule_appearance,50,9967,3,0.6666666666666666,0.2836929289153804,50
esci,rule_appearance,50,10312,20,0.35,0.6691590757796229,50
esci,rule_appearance,50,10370,10,1.0,0.7682269253321375,50
esci,rule_appearance,50,11509,5,0.0,0.052475738325751226,50
esci,rule_appearance,50,11621,1,1.0,0.5396880800129658,50
esci,rule_appearance,50,11875,5,1.0,0.8346123584921606,50
esci,rule_appearance,50,11925,28,0.5,1.0,50
esci,rule_appearance,50,12176,27,0.2222222222222222,0.7059054020403314,50
esci,rule_appearance,50,12432,12,0.5,0.7240649605324233,50
esci,rule_appearance,50,12557,8,0.375,0.5457413237821278,50
esci,rule_appearance,50,12664,5,1.0,0.5271205242707598,50
esci,rule_appearance,50,12809,4,1.0,0.7315248061857103,50
esci,rule_appearance,50,13089,32,0.46875,0.7278365525555345,50
esci,rule_appearance,50,13169,11,0.7272727272727273,0.7118729459992799,50
esci,rule_appearance,50,13471,21,0.6190476190476191,0.8701249883466594,50
esci,rule_appearance,50,13639,15,1.0,0.77990823370192,50
esci,rule_appearance,50,13785,8,0.625,0.7520081556163193,50
esci,rule_appearance,50,13954,13,0.8461538461538461,0.9009587051658641,50
esci,rule_appearance,50,14346,10,0.5,0.6275071330616561,50
esci,rule_appearance,50,14880,4,0.75,0.6096199500078984,50
esci,rule_appearance,50,14882,11,0.7272727272727273,0.3061835571987824,50
esci,rule_appearance,50,15154,28,0.0,0.0,50
esci,rule_appearance,50,15164,7,1.0,0.8057486443894011,50
esci,rule_appearance,50,15311,10,0.9,0.7724430755333405,50
esci,rule_appearance,50,15647,21,0.6190476190476191,0.5096366183174322,50
esci,rule_appearance,50,15716,14,0.8571428571428571,0.9375119002569006,50
esci,rule_appearance,50,15777,12,0.8333333333333334,0.6836979923136342,50
esci,rule_appearance,50,15807,15,1.0,0.88995411685096,50
esci,rule_appearance,50,16613,9,0.6666666666666666,0.7866520392096853,50
esci,rule_appearance,50,16684,13,1.0,0.6547301623734613,50
esci,rule_appearance,50,17384,11,1.0,0.5154118162682931,50
esci,rule_appearance,50,17607,17,0.6470588235294118,0.5579377864560461,50
esci,rule_appearance,50,17689,3,1.0,0.4746170998147215,50
esci,rule_appearance,50,17742,12,0.5,0.6685199829830014,50
esci,rule_appearance,50,18356,7,1.0,0.9183362520399361,50
esci,rule_appearance,50,18553,21,0.47619047619047616,0.44614340037510297,50
esci,rule_appearance,50,18679,8,0.875,0.9022192254212011,50
esci,rule_appearance,50,18682,8,1.0,0.9073071695693755,50
esci,rule_appearance,50,18932,10,1.0,0.7446587009526715,50
esci,rule_appearance,50,19053,14,1.0,0.8802531908778441,50
esci,rule_appearance,50,19134,2,1.0,0.8968910341795309,50
esci,rule_appearance,50,19268,21,0.38095238095238093,0.6452281904391156,50
esci,rule_appearance,50,19369,11,0.8181818181818182,0.875023800513801,50
esci,rule_appearance,50,19372,15,0.9333333333333333,1.0,50
esci,rule_appearance,50,19380,2,0.5,0.6131471927654584,50
esci,rule_appearance,50,19619,2,1.0,0.9197207891481876,50
esci,rule_appearance,50,19694,7,1.0,0.7039890038878336,50
esci,rule_appearance,50,19953,3,1.0,0.6772591130899146,50
esci,rule_appearance,50,20037,32,0.46875,0.8177650911347445,50
esci,rule_appearance,50,20185,4,1.0,0.8162361126169111,50
esci,rule_appearance,50,20307,5,0.8,0.830419897363192,50
esci,rule_appearance,50,20315,10,1.0,0.8436999957868074,50
esci,rule_appearance,50,20385,2,1.0,1.0,50
esci,rule_appearance,50,20500,5,1.0,0.21239620748405597,50
esci,rule_appearance,50,20523,3,0.3333333333333333,0.23463936301137822,50
esci,rule_appearance,50,20788,5,1.0,0.9603411057130445,50
esci,rule_appearance,50,21481,17,0.6470588235294118,0.9363792118010483,50
esci,rule_appearance,50,21645,13,1.0,0.795648227087262,50
esci,rule_appearance,50,22173,9,1.0,0.6856047648682206,50
esci,rule_appearance,50,22211,3,1.0,0.6097606177811876,50
esci,rule_appearance,50,22441,7,1.0,0.7474357915808134,50
esci,rule_appearance,50,22639,9,0.5555555555555556,0.6925516503787732,50
esci,rule_appearance,50,23148,4,1.0,0.7352204765961387,50
esci,rule_appearance,50,23260,15,0.06666666666666667,0.2339780106854357,50
esci,rule_appearance,50,23744,1,0.0,0.12042105866401148,50
esci,rule_appearance,50,24082,5,0.8,0.599705937273563,50
esci,rule_appearance,50,24402,6,0.6666666666666666,0.39502230332085453,50
esci,rule_appearance,50,24504,4,1.0,0.8595518966801226,50
esci,rule_appearance,50,24668,8,0.625,0.7291586285322756,50
esci,rule_appearance,50,24697,2,1.0,0.9643148140512959,50
esci,rule_appearance,50,24831,19,0.7368421052631579,0.8000380808220816,50
esci,rule_appearance,50,25132,12,0.3333333333333333,0.5541432109622959,50
esci,rule_appearance,50,25426,5,1.0,0.9490599786992086,50
esci,rule_appearance,50,25497,1,1.0,0.5015658721533237,50
esci,rule_appearance,50,25516,5,1.0,0.953251479225142,50
esci,rule_appearance,50,25591,3,1.0,0.8810972025975865,50
esci,rule_appearance,50,26321,9,1.0,0.8345717218284643,50
esci,rule_appearance,50,26642,10,0.7,0.8078635821685248,50
esci,rule_appearance,50,26872,5,1.0,0.6646025499648499,50
esci,rule_appearance,50,27927,8,1.0,0.8663287511909937,50
esci,rule_appearance,50,28198,15,1.0,1.0,50
esci,rule_appearance,50,28637,4,0.5,0.2691828628414762,50
esci,rule_appearance,50,29049,4,1.0,0.7606395682357036,50
esci,rule_appearance,50,29123,11,1.0,0.742677850068793,50
esci,rule_appearance,50,29488,7,1.0,0.9893144529705764,50
esci,rule_appearance,50,29596,12,0.6666666666666666,0.8603818544462509,50
esci,rule_appearance,50,29729,9,0.7777777777777778,0.8383261242096235,50
esci,rule_appearance,50,29868,10,0.7,0.791726719367984,50
esci,rule_appearance,50,29928,5,0.8,0.847378080795066,50
esci,rule_appearance,50,29941,2,1.0,0.4753822688277479,50
esci,rule_appearance,50,29945,5,1.0,0.8546130868102396,50
esci,rule_appearance,50,29952,4,0.75,0.6137107807412387,50
esci,rule_appearance,50,30020,1,1.0,0.7383583406968321,50
esci,rule_appearance,50,30318,12,1.0,0.9294415579191924,50
esci,rule_appearance,50,31573,2,1.0,0.6985663674726268,50
esci,rule_appearance,50,31659,7,1.0,0.9485860702973006,50
esci,rule_appearance,50,31724,6,1.0,0.8962339563021714,50
esci,rule_appearance,50,31889,2,0.5,0.6072736399106358,50
esci,rule_appearance,50,32142,10,1.0,0.8661124847434848,50
esci,rule_appearance,50,32164,13,0.0,0.0,50
esci,rule_appearance,50,32311,11,0.2727272727272727,0.46900009332067494,50
esci,rule_appearance,50,32350,9,0.3333333333333333,0.4974854692232315,50
esci,rule_appearance,50,32351,4,1.0,0.9528961266785811,50
esci,rule_appearance,50,32430,19,0.631578947368421,0.8703516819116243,50
esci,rule_appearance,50,32612,2,0.5,0.27674755663459705,50
esci,rule_appearance,50,32812,4,1.0,0.9362215626452036,50
esci,rule_appearance,50,32917,7,0.14285714285714285,0.23137181807727553,50
esci,rule_appearance,50,33004,10,0.8,0.8661124847434848,50
esci,rule_appearance,50,33735,20,0.65,0.8643851368046714,50
esci,rule_appearance,50,34128,26,0.7307692307692307,0.9009587051658641,50
esci,rule_appearance,50,34229,6,1.0,0.8712345239874681,50
esci,rule_appearance,50,34443,7,1.0,0.8753272094070745,50
esci,rule_appearance,50,34775,3,1.0,0.9240247746168361,50
esci,rule_appearance,50,34817,10,1.0,0.7781045000971726,50
esci,rule_appearance,50,35117,8,1.0,0.9967622486737456,50
esci,rule_appearance,50,35242,2,0.0,0.1332648019952541,50
esci,rule_appearance,50,35755,15,1.0,0.9146904720674044,50
esci,rule_appearance,50,36669,2,0.5,0.6131471927654584,50
esci,rule_appearance,50,36678,2,0.0,0.0,50
esci,rule_appearance,50,36753,12,0.4166666666666667,0.617283961161482,50
esci,rule_appearance,50,36912,1,1.0,0.42954213291238613,50
esci,rule_appearance,50,36960,2,1.0,0.8227386463557405,50
esci,rule_appearance,50,37451,1,1.0,0.6463954041350359,50
esci,rule_appearance,50,37466,24,0.4583333333333333,0.5759129830479104,50
esci,rule_appearance,50,37498,2,1.0,0.845535892286146,50
esci,rule_appearance,50,37670,13,0.38461538461538464,0.6096900370342591,50
esci,rule_appearance,50,37789,1,1.0,1.0,50
